Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-22;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;344
2017-06-22;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;88
2017-06-22;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;247
2017-06-22;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1022
2017-06-22;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;32
2017-06-22;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;63
2017-06-22;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7315
2017-06-22;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;101
2017-06-22;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2453
2017-06-23;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;#
2017-06-23;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;49
2017-06-23;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;116
2017-06-23;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;74
