Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-16;Vendredi;Zone FIMU;F;Resident;01 jours;Periode normale;8629
2017-06-16;Vendredi;Zone FIMU;F;Resident;02 jours;Periode normale;11419
2017-06-16;Vendredi;Zone FIMU;F;Resident;03 jours;Periode normale;13575
2017-06-16;Vendredi;Zone FIMU;F;Resident;04 jours;Periode normale;15325
2017-06-16;Vendredi;Zone FIMU;F;Resident;05 jours;Periode normale;16397
2017-06-16;Vendredi;Zone FIMU;F;Resident;06 jours;Periode normale;16885
2017-06-16;Vendredi;Zone FIMU;F;Resident;07 jours;Periode normale;18777
2017-06-16;Vendredi;Zone FIMU;F;Resident;08 jours;Periode normale;20082
2017-06-16;Vendredi;Zone FIMU;F;Resident;09 jours;Periode normale;21078
2017-06-16;Vendredi;Zone FIMU;F;Resident;10 jours;Periode normale;22085
2017-06-16;Vendredi;Zone FIMU;F;Resident;11 jours;Periode normale;22944
2017-06-16;Vendredi;Zone FIMU;F;Resident;12 jours;Periode normale;24084
2017-06-16;Vendredi;Zone FIMU;F;Resident;13 jours;Periode normale;25873
2017-06-16;Vendredi;Zone FIMU;F;Resident;14 jours;Periode normale;26475
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2429
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3459
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4477
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5466
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6072
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7147
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8497
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;9144
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9913
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;10629
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;11164
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;14331
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;19830
2017-06-16;Vendredi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;21833
2017-06-16;Vendredi;Zone FIMU;H;Resident;01 jours;Periode normale;7300
2017-06-16;Vendredi;Zone FIMU;H;Resident;02 jours;Periode normale;9992
2017-06-16;Vendredi;Zone FIMU;H;Resident;03 jours;Periode normale;12291
2017-06-16;Vendredi;Zone FIMU;H;Resident;04 jours;Periode normale;13799
2017-06-16;Vendredi;Zone FIMU;H;Resident;05 jours;Periode normale;14997
2017-06-16;Vendredi;Zone FIMU;H;Resident;06 jours;Periode normale;15678
2017-06-16;Vendredi;Zone FIMU;H;Resident;07 jours;Periode normale;17358
2017-06-16;Vendredi;Zone FIMU;H;Resident;08 jours;Periode normale;18650
2017-06-16;Vendredi;Zone FIMU;H;Resident;09 jours;Periode normale;19671
2017-06-16;Vendredi;Zone FIMU;H;Resident;10 jours;Periode normale;20684
2017-06-16;Vendredi;Zone FIMU;H;Resident;11 jours;Periode normale;21684
2017-06-16;Vendredi;Zone FIMU;H;Resident;12 jours;Periode normale;23432
2017-06-16;Vendredi;Zone FIMU;H;Resident;13 jours;Periode normale;25580
2017-06-16;Vendredi;Zone FIMU;H;Resident;14 jours;Periode normale;26475
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2314
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3430
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4521
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5680
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6326
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7330
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;9115
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;10198
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;11141
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;11891
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;12526
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;15981
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;22457
2017-06-16;Vendredi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;24268
2017-06-16;Vendredi;Zone FIMU;NR;Resident;01 jours;Periode normale;429
2017-06-16;Vendredi;Zone FIMU;NR;Resident;02 jours;Periode normale;619
2017-06-16;Vendredi;Zone FIMU;NR;Resident;03 jours;Periode normale;796
2017-06-16;Vendredi;Zone FIMU;NR;Resident;04 jours;Periode normale;867
2017-06-16;Vendredi;Zone FIMU;NR;Resident;05 jours;Periode normale;903
2017-06-16;Vendredi;Zone FIMU;NR;Resident;06 jours;Periode normale;920
2017-06-16;Vendredi;Zone FIMU;NR;Resident;07 jours;Periode normale;1009
2017-06-16;Vendredi;Zone FIMU;NR;Resident;08 jours;Periode normale;1026
2017-06-16;Vendredi;Zone FIMU;NR;Resident;09 jours;Periode normale;1115
2017-06-16;Vendredi;Zone FIMU;NR;Resident;10 jours;Periode normale;1132
2017-06-16;Vendredi;Zone FIMU;NR;Resident;11 jours;Periode normale;1150
2017-06-16;Vendredi;Zone FIMU;NR;Resident;12 jours;Periode normale;1168
2017-06-16;Vendredi;Zone FIMU;NR;Resident;13 jours;Periode normale;1274
2017-06-16;Vendredi;Zone FIMU;NR;Resident;14 jours;Periode normale;1309
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;3037
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;4340
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;5562
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;6447
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;7469
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;7819
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8440
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;9219
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;10278
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;10886
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11535
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;12212
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;13275
2017-06-16;Vendredi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13822
2017-06-17;Samedi;Zone FIMU;F;Resident;01 jours;Periode normale;6814
2017-06-17;Samedi;Zone FIMU;F;Resident;02 jours;Periode normale;11142
2017-06-17;Samedi;Zone FIMU;F;Resident;03 jours;Periode normale;13455
2017-06-17;Samedi;Zone FIMU;F;Resident;04 jours;Periode normale;15368
2017-06-17;Samedi;Zone FIMU;F;Resident;05 jours;Periode normale;16969
2017-06-17;Samedi;Zone FIMU;F;Resident;06 jours;Periode normale;17942
2017-06-17;Samedi;Zone FIMU;F;Resident;07 jours;Periode normale;18368
2017-06-17;Samedi;Zone FIMU;F;Resident;08 jours;Periode normale;20036
2017-06-17;Samedi;Zone FIMU;F;Resident;09 jours;Periode normale;21242
2017-06-17;Samedi;Zone FIMU;F;Resident;10 jours;Periode normale;22165
2017-06-17;Samedi;Zone FIMU;F;Resident;11 jours;Periode normale;23100
2017-06-17;Samedi;Zone FIMU;F;Resident;12 jours;Periode normale;23916
2017-06-17;Samedi;Zone FIMU;F;Resident;13 jours;Periode normale;24891
2017-06-17;Samedi;Zone FIMU;F;Resident;14 jours;Periode normale;26619
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2035
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3916
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4874
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5787
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6756
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7352
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;8397
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;9702
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;10323
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;11094
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;11800
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;12337
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;15528
2017-06-17;Samedi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;20941
2017-06-17;Samedi;Zone FIMU;H;Resident;01 jours;Periode normale;5871
2017-06-17;Samedi;Zone FIMU;H;Resident;02 jours;Periode normale;9675
2017-06-17;Samedi;Zone FIMU;H;Resident;03 jours;Periode normale;12014
2017-06-17;Samedi;Zone FIMU;H;Resident;04 jours;Periode normale;14012
2017-06-17;Samedi;Zone FIMU;H;Resident;05 jours;Periode normale;15279
2017-06-17;Samedi;Zone FIMU;H;Resident;06 jours;Periode normale;16411
2017-06-17;Samedi;Zone FIMU;H;Resident;07 jours;Periode normale;16935
2017-06-17;Samedi;Zone FIMU;H;Resident;08 jours;Periode normale;18504
2017-06-17;Samedi;Zone FIMU;H;Resident;09 jours;Periode normale;19737
2017-06-17;Samedi;Zone FIMU;H;Resident;10 jours;Periode normale;20682
2017-06-17;Samedi;Zone FIMU;H;Resident;11 jours;Periode normale;21649
2017-06-17;Samedi;Zone FIMU;H;Resident;12 jours;Periode normale;22612
2017-06-17;Samedi;Zone FIMU;H;Resident;13 jours;Periode normale;24204
2017-06-17;Samedi;Zone FIMU;H;Resident;14 jours;Periode normale;26293
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2191
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3854
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4875
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5968
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;7097
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7717
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8631
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;10370
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;11394
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;12328
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;13043
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;13679
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;17142
2017-06-17;Samedi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;23553
2017-06-17;Samedi;Zone FIMU;NR;Resident;01 jours;Periode normale;266
2017-06-17;Samedi;Zone FIMU;NR;Resident;02 jours;Periode normale;520
2017-06-17;Samedi;Zone FIMU;NR;Resident;03 jours;Periode normale;710
2017-06-17;Samedi;Zone FIMU;NR;Resident;04 jours;Periode normale;870
2017-06-17;Samedi;Zone FIMU;NR;Resident;05 jours;Periode normale;941
2017-06-17;Samedi;Zone FIMU;NR;Resident;06 jours;Periode normale;959
2017-06-17;Samedi;Zone FIMU;NR;Resident;07 jours;Periode normale;977
2017-06-17;Samedi;Zone FIMU;NR;Resident;08 jours;Periode normale;1065
2017-06-17;Samedi;Zone FIMU;NR;Resident;09 jours;Periode normale;1083
2017-06-17;Samedi;Zone FIMU;NR;Resident;10 jours;Periode normale;1172
2017-06-17;Samedi;Zone FIMU;NR;Resident;11 jours;Periode normale;1190
2017-06-17;Samedi;Zone FIMU;NR;Resident;12 jours;Periode normale;1207
2017-06-17;Samedi;Zone FIMU;NR;Resident;13 jours;Periode normale;1225
2017-06-17;Samedi;Zone FIMU;NR;Resident;14 jours;Periode normale;1314
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1961
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;3951
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;5095
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;6271
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;7126
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;8069
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8388
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;8961
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;9726
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;10755
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11349
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;11983
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;12662
2017-06-17;Samedi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13728
2017-06-18;Dimanche;Zone FIMU;F;Resident;01 jours;Periode normale;4677
2017-06-18;Dimanche;Zone FIMU;F;Resident;02 jours;Periode normale;8013
2017-06-18;Dimanche;Zone FIMU;F;Resident;03 jours;Periode normale;11913
2017-06-18;Dimanche;Zone FIMU;F;Resident;04 jours;Periode normale;14098
2017-06-18;Dimanche;Zone FIMU;F;Resident;05 jours;Periode normale;15847
2017-06-18;Dimanche;Zone FIMU;F;Resident;06 jours;Periode normale;17304
2017-06-18;Dimanche;Zone FIMU;F;Resident;07 jours;Periode normale;18236
2017-06-18;Dimanche;Zone FIMU;F;Resident;08 jours;Periode normale;18565
2017-06-18;Dimanche;Zone FIMU;F;Resident;09 jours;Periode normale;20124
2017-06-18;Dimanche;Zone FIMU;F;Resident;10 jours;Periode normale;21319
2017-06-18;Dimanche;Zone FIMU;F;Resident;11 jours;Periode normale;22220
2017-06-18;Dimanche;Zone FIMU;F;Resident;12 jours;Periode normale;23120
2017-06-18;Dimanche;Zone FIMU;F;Resident;13 jours;Periode normale;23901
2017-06-18;Dimanche;Zone FIMU;F;Resident;14 jours;Periode normale;24850
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;01 jours;Periode normale;1158
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;02 jours;Periode normale;2667
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;03 jours;Periode normale;4454
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5336
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;05 jours;Periode normale;6244
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;06 jours;Periode normale;7206
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;07 jours;Periode normale;7798
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8795
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;09 jours;Periode normale;10093
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;10 jours;Periode normale;10674
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;11 jours;Periode normale;11412
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;12 jours;Periode normale;12114
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;13 jours;Periode normale;12647
2017-06-18;Dimanche;Zone FIMU;F;Touriste Français;14 jours;Periode normale;15785
2017-06-18;Dimanche;Zone FIMU;H;Resident;01 jours;Periode normale;4440
2017-06-18;Dimanche;Zone FIMU;H;Resident;02 jours;Periode normale;7418
2017-06-18;Dimanche;Zone FIMU;H;Resident;03 jours;Periode normale;10852
2017-06-18;Dimanche;Zone FIMU;H;Resident;04 jours;Periode normale;12968
2017-06-18;Dimanche;Zone FIMU;H;Resident;05 jours;Periode normale;14878
2017-06-18;Dimanche;Zone FIMU;H;Resident;06 jours;Periode normale;16010
2017-06-18;Dimanche;Zone FIMU;H;Resident;07 jours;Periode normale;17026
2017-06-18;Dimanche;Zone FIMU;H;Resident;08 jours;Periode normale;17422
2017-06-18;Dimanche;Zone FIMU;H;Resident;09 jours;Periode normale;18918
2017-06-18;Dimanche;Zone FIMU;H;Resident;10 jours;Periode normale;20126
2017-06-18;Dimanche;Zone FIMU;H;Resident;11 jours;Periode normale;21017
2017-06-18;Dimanche;Zone FIMU;H;Resident;12 jours;Periode normale;21891
2017-06-18;Dimanche;Zone FIMU;H;Resident;13 jours;Periode normale;22829
2017-06-18;Dimanche;Zone FIMU;H;Resident;14 jours;Periode normale;24361
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1318
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;02 jours;Periode normale;2906
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4471
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5486
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6546
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7634
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8236
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;08 jours;Periode normale;9121
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;09 jours;Periode normale;10840
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;10 jours;Periode normale;11857
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;11 jours;Periode normale;12785
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;12 jours;Periode normale;13484
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;13 jours;Periode normale;14116
2017-06-18;Dimanche;Zone FIMU;H;Touriste Français;14 jours;Periode normale;17514
2017-06-18;Dimanche;Zone FIMU;NR;Resident;01 jours;Periode normale;913
2017-06-18;Dimanche;Zone FIMU;NR;Resident;02 jours;Periode normale;1538
2017-06-18;Dimanche;Zone FIMU;NR;Resident;03 jours;Periode normale;2662
2017-06-18;Dimanche;Zone FIMU;NR;Resident;04 jours;Periode normale;3366
2017-06-18;Dimanche;Zone FIMU;NR;Resident;05 jours;Periode normale;4016
2017-06-18;Dimanche;Zone FIMU;NR;Resident;06 jours;Periode normale;4482
2017-06-18;Dimanche;Zone FIMU;NR;Resident;07 jours;Periode normale;4968
2017-06-18;Dimanche;Zone FIMU;NR;Resident;08 jours;Periode normale;5107
2017-06-18;Dimanche;Zone FIMU;NR;Resident;09 jours;Periode normale;5453
2017-06-18;Dimanche;Zone FIMU;NR;Resident;10 jours;Periode normale;1126
2017-06-18;Dimanche;Zone FIMU;NR;Resident;11 jours;Periode normale;1214
2017-06-18;Dimanche;Zone FIMU;NR;Resident;12 jours;Periode normale;1231
2017-06-18;Dimanche;Zone FIMU;NR;Resident;13 jours;Periode normale;1249
2017-06-18;Dimanche;Zone FIMU;NR;Resident;14 jours;Periode normale;1267
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;800
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1327
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2278
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;2864
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3475
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;3912
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;4380
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;4527
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;4821
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;9909
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;10915
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;11505
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;12135
2017-06-18;Dimanche;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;12809
2017-06-19;Lundi;Zone FIMU;F;Resident;01 jours;Periode normale;7011
2017-06-19;Lundi;Zone FIMU;F;Resident;02 jours;Periode normale;8231
2017-06-19;Lundi;Zone FIMU;F;Resident;03 jours;Periode normale;10715
2017-06-19;Lundi;Zone FIMU;F;Resident;04 jours;Periode normale;13333
2017-06-19;Lundi;Zone FIMU;F;Resident;05 jours;Periode normale;15136
2017-06-19;Lundi;Zone FIMU;F;Resident;06 jours;Periode normale;16703
2017-06-19;Lundi;Zone FIMU;F;Resident;07 jours;Periode normale;18026
2017-06-19;Lundi;Zone FIMU;F;Resident;08 jours;Periode normale;18849
2017-06-19;Lundi;Zone FIMU;F;Resident;09 jours;Periode normale;19148
2017-06-19;Lundi;Zone FIMU;F;Resident;10 jours;Periode normale;20625
2017-06-19;Lundi;Zone FIMU;F;Resident;11 jours;Periode normale;21704
2017-06-19;Lundi;Zone FIMU;F;Resident;12 jours;Periode normale;22581
2017-06-19;Lundi;Zone FIMU;F;Resident;13 jours;Periode normale;23458
2017-06-19;Lundi;Zone FIMU;F;Resident;14 jours;Periode normale;24206
2017-06-19;Lundi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;1815
2017-06-19;Lundi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;2502
2017-06-19;Lundi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;3898
2017-06-19;Lundi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5098
