Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1098
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;31
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;368
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;56
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;71
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;406
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;191
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;46
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;131
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;54
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;815
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;25
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;109
2017-06-19;Lundi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;140
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1315
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;102
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;500
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;24
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;43
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;292
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3710
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;29
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;316
2017-06-19;Lundi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;101
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1039
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;98
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;602
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;302
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;27
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;354
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;271
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2817
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;68
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;37
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;179
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;181
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;2661
2017-06-19;Lundi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;30
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;102
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1506
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;26
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;230
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;26
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;309
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;158
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;916
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;104
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;493
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;58
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;214
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;75
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1037
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;62
2017-06-20;Mardi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;CSP en croissance;NR;Resident;Visiteur;Periode normale;347
2017-06-20;Mardi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;CSP en croissance;NR;Touriste Français;Visiteur;Periode normale;347
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;198
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1585
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;136
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;692
2017-06-20;Mardi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-20;Mardi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;27
2017-06-20;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;376
2017-06-20;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3702
2017-06-20;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;55
2017-06-20;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;381
2017-06-20;Mardi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;CSP+;NR;Resident;Visiteur;Periode normale;347
2017-06-20;Mardi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;CSP+;NR;Touriste Français;Visiteur;Periode normale;347
2017-06-20;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;136
2017-06-20;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1212
2017-06-20;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;34
2017-06-20;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;549
2017-06-20;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;340
2017-06-20;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;95
2017-06-20;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;533
2017-06-20;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;307
2017-06-20;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2743
2017-06-20;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;52
2017-06-20;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;151
2017-06-20;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;46
2017-06-20;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;176
2017-06-20;Mardi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;456
2017-06-20;Mardi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;394
2017-06-20;Mardi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;Populaire;NR;Resident;Visiteur;Periode normale;347
2017-06-20;Mardi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;42
2017-06-20;Mardi;Zone FIMU;Populaire;NR;Touriste Français;Visiteur;Periode normale;347
2017-06-20;Mardi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;142
2017-06-20;Mardi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1977
2017-06-20;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;416
2017-06-20;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;265
2017-06-20;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;144
2017-06-20;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;890
2017-06-20;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;70
2017-06-20;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;527
2017-06-20;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;34
2017-06-20;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;245
2017-06-20;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;77
2017-06-20;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1172
2017-06-20;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;53
2017-06-20;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;129
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;44
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;145
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1846
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;58
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;549
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;34
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;349
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3852
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;95
2017-06-21;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;579
2017-06-21;Mercredi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;44
2017-06-21;Mercredi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-21;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;176
2017-06-21;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1261
2017-06-21;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;60
2017-06-21;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;534
2017-06-21;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;95
2017-06-21;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;542
2017-06-21;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;123
2017-06-21;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;532
2017-06-21;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;217
2017-06-21;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3021
2017-06-21;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;21
2017-06-21;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;125
2017-06-21;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;29
2017-06-21;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;224
2017-06-21;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;125
2017-06-21;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;55
2017-06-21;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;2843
2017-06-21;Mercredi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;44
2017-06-21;Mercredi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-21;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;136
2017-06-21;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;2087
2017-06-21;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;67
2017-06-21;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;392
2017-06-21;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;26
2017-06-21;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;307
2017-06-21;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;97
2017-06-21;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;967
2017-06-21;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;727
2017-06-21;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;33
2017-06-21;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;241
2017-06-21;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;111
2017-06-21;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1355
2017-06-21;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;31
2017-06-21;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;184
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;42
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;NR;Resident;Visiteur;Periode normale;311
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;42
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;NR;Touriste Français;Visiteur;Periode normale;311
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;134
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1428
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;111
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;458
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;369
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3363
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;92
2017-06-22;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;401
2017-06-22;Jeudi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;42
2017-06-22;Jeudi;Zone FIMU;CSP+;NR;Resident;Visiteur;Periode normale;311
2017-06-22;Jeudi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;42
2017-06-22;Jeudi;Zone FIMU;CSP+;NR;Touriste Français;Visiteur;Periode normale;311
2017-06-22;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;63
2017-06-22;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1188
2017-06-22;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;25
2017-06-22;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;547
2017-06-22;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;361
2017-06-22;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;97
2017-06-22;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;465
2017-06-22;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;296
2017-06-22;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2874
2017-06-22;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;55
2017-06-22;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;39
2017-06-22;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;206
