Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-06-18;Dimanche;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2163
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Resident;Periode normale;4427
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2914
2017-06-18;Dimanche;13:30:00;Zone FIMU;Present;Resident;Periode normale;4701
2017-06-18;Dimanche;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1776
2017-06-18;Dimanche;14:00:00;Zone FIMU;Present;Resident;Periode normale;4162
2017-06-18;Dimanche;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2241
2017-06-18;Dimanche;14:30:00;Zone FIMU;Present;Resident;Periode normale;6183
2017-06-18;Dimanche;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2704
2017-06-18;Dimanche;15:00:00;Zone FIMU;Present;Resident;Periode normale;4323
2017-06-18;Dimanche;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2303
2017-06-18;Dimanche;15:30:00;Zone FIMU;Present;Resident;Periode normale;5391
2017-06-18;Dimanche;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1165
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Resident;Periode normale;3868
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;69
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2569
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Resident;Periode normale;4356
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;30
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1957
2017-06-18;Dimanche;17:00:00;Zone FIMU;Present;Resident;Periode normale;5057
2017-06-18;Dimanche;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2239
2017-06-18;Dimanche;17:30:00;Zone FIMU;Present;Resident;Periode normale;5452
2017-06-18;Dimanche;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2274
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Resident;Periode normale;5602
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;110
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1611
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Resident;Periode normale;5420
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;128
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1957
2017-06-18;Dimanche;19:00:00;Zone FIMU;Present;Resident;Periode normale;5202
2017-06-18;Dimanche;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2016
2017-06-18;Dimanche;19:30:00;Zone FIMU;Present;Resident;Periode normale;5673
2017-06-18;Dimanche;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1915
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Resident;Periode normale;6294
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;46
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2534
2017-06-18;Dimanche;20:30:00;Zone FIMU;Present;Resident;Periode normale;7216
2017-06-18;Dimanche;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2579
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Resident;Periode normale;7882
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;46
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2647
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Resident;Periode normale;6419
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;114
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3877
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Resident;Periode normale;6314
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;97
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2169
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Resident;Periode normale;6241
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;29
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2133
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Resident;Periode normale;7431
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;46
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;674
2017-06-18;Dimanche;23:30:00;Zone FIMU;Present;Resident;Periode normale;6520
2017-06-18;Dimanche;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;554
2017-06-19;Lundi;00:00:00;Zone FIMU;Present;Resident;Periode normale;5268
2017-06-19;Lundi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1538
2017-06-19;Lundi;00:30:00;Zone FIMU;Present;Resident;Periode normale;4899
2017-06-19;Lundi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;382
2017-06-19;Lundi;01:00:00;Zone FIMU;Present;Resident;Periode normale;725
2017-06-19;Lundi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;388
2017-06-19;Lundi;01:30:00;Zone FIMU;Present;Resident;Periode normale;1019
2017-06-19;Lundi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;138
2017-06-19;Lundi;02:00:00;Zone FIMU;Present;Resident;Periode normale;970
2017-06-19;Lundi;02:30:00;Zone FIMU;Present;Resident;Periode normale;363
2017-06-19;Lundi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;306
2017-06-19;Lundi;03:00:00;Zone FIMU;Present;Resident;Periode normale;640
2017-06-19;Lundi;03:30:00;Zone FIMU;Present;Resident;Periode normale;294
2017-06-19;Lundi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;211
2017-06-19;Lundi;04:00:00;Zone FIMU;Present;Resident;Periode normale;508
2017-06-19;Lundi;04:30:00;Zone FIMU;Present;Resident;Periode normale;699
2017-06-19;Lundi;05:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;69
2017-06-19;Lundi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;306
2017-06-19;Lundi;05:30:00;Zone FIMU;Present;Resident;Periode normale;640
2017-06-19;Lundi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;409
2017-06-19;Lundi;06:00:00;Zone FIMU;Present;Resident;Periode normale;1055
2017-06-19;Lundi;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;245
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Resident;Periode normale;1883
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;95
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Resident;Periode normale;5209
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;41
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;370
2017-06-19;Lundi;07:30:00;Zone FIMU;Present;Resident;Periode normale;7949
2017-06-19;Lundi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1090
2017-06-19;Lundi;08:00:00;Zone FIMU;Present;Resident;Periode normale;8391
2017-06-19;Lundi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1415
2017-06-19;Lundi;08:30:00;Zone FIMU;Present;Resident;Periode normale;7296
2017-06-19;Lundi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1138
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Resident;Periode normale;8075
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;85
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1596
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Resident;Periode normale;9167
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;63
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1356
2017-06-19;Lundi;10:00:00;Zone FIMU;Present;Resident;Periode normale;7988
2017-06-19;Lundi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1582
2017-06-19;Lundi;10:30:00;Zone FIMU;Present;Resident;Periode normale;8494
2017-06-19;Lundi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1680
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Resident;Periode normale;7505
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;76
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1718
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Resident;Periode normale;8906
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;68
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1751
2017-06-19;Lundi;12:00:00;Zone FIMU;Present;Resident;Periode normale;9468
2017-06-19;Lundi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2530
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Resident;Periode normale;9628
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;51
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1866
2017-06-19;Lundi;13:00:00;Zone FIMU;Present;Resident;Periode normale;8863
2017-06-19;Lundi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2198
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Resident;Periode normale;8795
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;106
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2008
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Resident;Periode normale;9486
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;109
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2690
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Resident;Periode normale;9449
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;43
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1842
2017-06-19;Lundi;15:00:00;Zone FIMU;Present;Resident;Periode normale;8361
2017-06-19;Lundi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;71
2017-06-19;Lundi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1733
2017-06-19;Lundi;15:30:00;Zone FIMU;Present;Resident;Periode normale;6846
2017-06-19;Lundi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;86
2017-06-19;Lundi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2090
2017-06-19;Lundi;16:00:00;Zone FIMU;Present;Resident;Periode normale;8911
2017-06-19;Lundi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;22
2017-06-19;Lundi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1265
2017-06-19;Lundi;16:30:00;Zone FIMU;Present;Resident;Periode normale;9705
2017-06-19;Lundi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1994
2017-06-19;Lundi;17:00:00;Zone FIMU;Present;Resident;Periode normale;11148
2017-06-19;Lundi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;39
2017-06-19;Lundi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1817
2017-06-19;Lundi;17:30:00;Zone FIMU;Present;Resident;Periode normale;6256
2017-06-19;Lundi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1808
2017-06-19;Lundi;18:00:00;Zone FIMU;Present;Resident;Periode normale;10007
2017-06-19;Lundi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;142
2017-06-19;Lundi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2573
2017-06-19;Lundi;18:30:00;Zone FIMU;Present;Resident;Periode normale;7644
2017-06-19;Lundi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;232
2017-06-19;Lundi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2642
2017-06-19;Lundi;19:00:00;Zone FIMU;Present;Resident;Periode normale;6654
2017-06-19;Lundi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;141
2017-06-19;Lundi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2090
2017-06-19;Lundi;19:30:00;Zone FIMU;Present;Resident;Periode normale;5770
2017-06-19;Lundi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;120
2017-06-19;Lundi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2195
2017-06-19;Lundi;20:00:00;Zone FIMU;Present;Resident;Periode normale;6014
2017-06-19;Lundi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;43
2017-06-19;Lundi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2889
2017-06-19;Lundi;20:30:00;Zone FIMU;Present;Resident;Periode normale;6305
2017-06-19;Lundi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;96
2017-06-19;Lundi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2728
2017-06-19;Lundi;21:00:00;Zone FIMU;Present;Resident;Periode normale;7591
2017-06-19;Lundi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;141
2017-06-19;Lundi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1993
2017-06-19;Lundi;21:30:00;Zone FIMU;Present;Resident;Periode normale;8812
2017-06-19;Lundi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2863
2017-06-19;Lundi;22:00:00;Zone FIMU;Present;Resident;Periode normale;6791
2017-06-19;Lundi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;74
2017-06-19;Lundi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3755
2017-06-19;Lundi;22:30:00;Zone FIMU;Present;Resident;Periode normale;6303
2017-06-19;Lundi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;126
2017-06-19;Lundi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3028
2017-06-19;Lundi;23:00:00;Zone FIMU;Present;Resident;Periode normale;6840
2017-06-19;Lundi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;44
2017-06-19;Lundi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1871
2017-06-19;Lundi;23:30:00;Zone FIMU;Present;Resident;Periode normale;5534
2017-06-19;Lundi;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;43
2017-06-19;Lundi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1731
2017-06-20;Mardi;00:00:00;Zone FIMU;Present;Resident;Periode normale;3979
2017-06-20;Mardi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;270
2017-06-20;Mardi;00:30:00;Zone FIMU;Present;Resident;Periode normale;2907
2017-06-20;Mardi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;483
2017-06-20;Mardi;01:00:00;Zone FIMU;Present;Resident;Periode normale;868
2017-06-20;Mardi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;552
2017-06-20;Mardi;01:30:00;Zone FIMU;Present;Resident;Periode normale;514
2017-06-20;Mardi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;226
2017-06-20;Mardi;02:00:00;Zone FIMU;Present;Resident;Periode normale;374
2017-06-20;Mardi;02:30:00;Zone FIMU;Present;Resident;Periode normale;1071
2017-06-20;Mardi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;154
2017-06-20;Mardi;03:00:00;Zone FIMU;Present;Resident;Periode normale;302
2017-06-20;Mardi;03:30:00;Zone FIMU;Present;Resident;Periode normale;1023
2017-06-20;Mardi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;538
2017-06-20;Mardi;04:00:00;Zone FIMU;Present;Resident;Periode normale;1023
2017-06-20;Mardi;04:30:00;Zone FIMU;Present;Resident;Periode normale;961
2017-06-20;Mardi;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;154
2017-06-20;Mardi;05:00:00;Zone FIMU;Present;Resident;Periode normale;659
2017-06-20;Mardi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;154
2017-06-20;Mardi;05:30:00;Zone FIMU;Present;Resident;Periode normale;1113
2017-06-20;Mardi;06:00:00;Zone FIMU;Present;Resident;Periode normale;1795
2017-06-20;Mardi;06:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;42
2017-06-20;Mardi;06:30:00;Zone FIMU;Present;Resident;Periode normale;4014
2017-06-20;Mardi;07:00:00;Zone FIMU;Present;Resident;Periode normale;4028
2017-06-20;Mardi;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;120
2017-06-20;Mardi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;215
2017-06-20;Mardi;07:30:00;Zone FIMU;Present;Resident;Periode normale;8059
2017-06-20;Mardi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2719
2017-06-20;Mardi;08:00:00;Zone FIMU;Present;Resident;Periode normale;8075
2017-06-20;Mardi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1856
2017-06-20;Mardi;08:30:00;Zone FIMU;Present;Resident;Periode normale;8659
2017-06-20;Mardi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1507
2017-06-20;Mardi;09:00:00;Zone FIMU;Present;Resident;Periode normale;9044
2017-06-20;Mardi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1647
2017-06-20;Mardi;09:30:00;Zone FIMU;Present;Resident;Periode normale;9610
2017-06-20;Mardi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;30
2017-06-20;Mardi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1474
2017-06-20;Mardi;10:00:00;Zone FIMU;Present;Resident;Periode normale;9763
2017-06-20;Mardi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;117
2017-06-20;Mardi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1508
2017-06-20;Mardi;10:30:00;Zone FIMU;Present;Resident;Periode normale;11398
2017-06-20;Mardi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;84
2017-06-20;Mardi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2830
2017-06-20;Mardi;11:00:00;Zone FIMU;Present;Resident;Periode normale;8706
2017-06-20;Mardi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;70
2017-06-20;Mardi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2340
2017-06-20;Mardi;11:30:00;Zone FIMU;Present;Resident;Periode normale;8432
2017-06-20;Mardi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;118
2017-06-20;Mardi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2878
2017-06-20;Mardi;12:00:00;Zone FIMU;Present;Resident;Periode normale;11722
2017-06-20;Mardi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2699
2017-06-20;Mardi;12:30:00;Zone FIMU;Present;Resident;Periode normale;10066
2017-06-20;Mardi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;40
2017-06-20;Mardi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2884
2017-06-20;Mardi;13:00:00;Zone FIMU;Present;Resident;Periode normale;7083
2017-06-20;Mardi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2805
2017-06-20;Mardi;13:30:00;Zone FIMU;Present;Resident;Periode normale;8963
2017-06-20;Mardi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;75
2017-06-20;Mardi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3094
2017-06-20;Mardi;14:00:00;Zone FIMU;Present;Resident;Periode normale;8516
2017-06-20;Mardi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2838
2017-06-20;Mardi;14:30:00;Zone FIMU;Present;Resident;Periode normale;10147
2017-06-20;Mardi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;56
2017-06-20;Mardi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2303
2017-06-20;Mardi;15:00:00;Zone FIMU;Present;Resident;Periode normale;7824
2017-06-20;Mardi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;81
2017-06-20;Mardi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2082
2017-06-20;Mardi;15:30:00;Zone FIMU;Present;Resident;Periode normale;7963
2017-06-20;Mardi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1736
2017-06-20;Mardi;16:00:00;Zone FIMU;Present;Resident;Periode normale;9150
2017-06-20;Mardi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;119
2017-06-20;Mardi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2542
