Date;JourDeLaSemaine;ZoneAnalyse;Nationalite;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27794
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;30450
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;32218
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;33756
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;33756
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;36180
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;38499
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;276
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;450
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;575
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;654
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;740
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;873
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;952
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1124
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1239
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1336
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1410
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1517
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1517
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1590
2017-05-25;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode normale;9166
2017-05-25;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode normale;17452
2017-05-25;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode normale;23011
2017-05-25;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode normale;26322
2017-05-25;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode normale;27965
2017-05-25;Jeudi;Zone FIMU;Français;Resident;06 jours;Periode normale;31232
2017-05-25;Jeudi;Zone FIMU;Français;Resident;07 jours;Periode normale;34173
2017-05-25;Jeudi;Zone FIMU;Français;Resident;08 jours;Periode normale;36769
2017-05-25;Jeudi;Zone FIMU;Français;Resident;09 jours;Periode normale;38865
2017-05-25;Jeudi;Zone FIMU;Français;Resident;10 jours;Periode normale;41171
2017-05-25;Jeudi;Zone FIMU;Français;Resident;11 jours;Periode normale;42794
2017-05-25;Jeudi;Zone FIMU;Français;Resident;12 jours;Periode normale;44130
2017-05-25;Jeudi;Zone FIMU;Français;Resident;13 jours;Periode normale;44130
2017-05-25;Jeudi;Zone FIMU;Français;Resident;14 jours;Periode normale;46795
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;4889
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;10209
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;14151
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16639
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;18348
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;21675
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;24798
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27470
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;29902
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;32539
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;34304
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;35840
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;35840
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;38222
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;353
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;536
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;699
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;810
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;887
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;970
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1096
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1174
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1340
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1455
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1551
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1622
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1729
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1729
2017-05-26;Vendredi;Zone FIMU;Français;Resident;01 jours;Periode normale;12108
2017-05-26;Vendredi;Zone FIMU;Français;Resident;02 jours;Periode normale;14957
2017-05-26;Vendredi;Zone FIMU;Français;Resident;03 jours;Periode normale;21349
2017-05-26;Vendredi;Zone FIMU;Français;Resident;04 jours;Periode normale;26142
2017-05-26;Vendredi;Zone FIMU;Français;Resident;05 jours;Periode normale;29213
2017-05-26;Vendredi;Zone FIMU;Français;Resident;06 jours;Periode normale;30706
2017-05-26;Vendredi;Zone FIMU;Français;Resident;07 jours;Periode normale;33693
2017-05-26;Vendredi;Zone FIMU;Français;Resident;08 jours;Periode normale;36283
2017-05-26;Vendredi;Zone FIMU;Français;Resident;09 jours;Periode normale;38656
2017-05-26;Vendredi;Zone FIMU;Français;Resident;10 jours;Periode normale;40704
2017-05-26;Vendredi;Zone FIMU;Français;Resident;11 jours;Periode normale;42852
2017-05-26;Vendredi;Zone FIMU;Français;Resident;12 jours;Periode normale;44452
2017-05-26;Vendredi;Zone FIMU;Français;Resident;13 jours;Periode normale;45706
2017-05-26;Vendredi;Zone FIMU;Français;Resident;14 jours;Periode normale;45706
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7364
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;9899
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;14542
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;18250
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;20554
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;22249
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25476
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;28526
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;31161
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;33529
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;36116
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;37895
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;39450
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;39450
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;386
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;607
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;778
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;928
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1032
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1109
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1189
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1309
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1387
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1553
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1669
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1761
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1831
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1939
2017-05-27;Samedi;Zone FIMU;Français;Resident;01 jours;Periode normale;11698
2017-05-27;Samedi;Zone FIMU;Français;Resident;02 jours;Periode normale;16966
2017-05-27;Samedi;Zone FIMU;Français;Resident;03 jours;Periode normale;19150
2017-05-27;Samedi;Zone FIMU;Français;Resident;04 jours;Periode normale;24839
2017-05-27;Samedi;Zone FIMU;Français;Resident;05 jours;Periode normale;29179
2017-05-27;Samedi;Zone FIMU;Français;Resident;06 jours;Periode normale;31910
2017-05-27;Samedi;Zone FIMU;Français;Resident;07 jours;Periode normale;33142
2017-05-27;Samedi;Zone FIMU;Français;Resident;08 jours;Periode normale;35876
2017-05-27;Samedi;Zone FIMU;Français;Resident;09 jours;Periode normale;38335
2017-05-27;Samedi;Zone FIMU;Français;Resident;10 jours;Periode normale;40614
2017-05-27;Samedi;Zone FIMU;Français;Resident;11 jours;Periode normale;42568
2017-05-27;Samedi;Zone FIMU;Français;Resident;12 jours;Periode normale;44695
2017-05-27;Samedi;Zone FIMU;Français;Resident;13 jours;Periode normale;46259
2017-05-27;Samedi;Zone FIMU;Français;Resident;14 jours;Periode normale;47472
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7227
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;12092
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;14288
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;18703
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;22178
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;24433
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;26105
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;29207
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;32240
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;34868
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;37169
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;39711
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;41495
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;43030
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;282
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;539
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;741
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;901
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1055
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1159
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1233
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1312
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1433
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1505
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1672
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1779
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1869
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1939
2017-05-28;Dimanche;Zone FIMU;Français;Resident;01 jours;Periode normale;9439
2017-05-28;Dimanche;Zone FIMU;Français;Resident;02 jours;Periode normale;14921
2017-05-28;Dimanche;Zone FIMU;Français;Resident;03 jours;Periode normale;19498
2017-05-28;Dimanche;Zone FIMU;Français;Resident;04 jours;Periode normale;21172
2017-05-28;Dimanche;Zone FIMU;Français;Resident;05 jours;Periode normale;26299
2017-05-28;Dimanche;Zone FIMU;Français;Resident;06 jours;Periode normale;30369
2017-05-28;Dimanche;Zone FIMU;Français;Resident;07 jours;Periode normale;32924
2017-05-28;Dimanche;Zone FIMU;Français;Resident;08 jours;Periode normale;34004
2017-05-28;Dimanche;Zone FIMU;Français;Resident;09 jours;Periode normale;36544
2017-05-28;Dimanche;Zone FIMU;Français;Resident;10 jours;Periode normale;38910
2017-05-28;Dimanche;Zone FIMU;Français;Resident;11 jours;Periode normale;41073
2017-05-28;Dimanche;Zone FIMU;Français;Resident;12 jours;Periode normale;42950
2017-05-28;Dimanche;Zone FIMU;Français;Resident;13 jours;Periode normale;44943
2017-05-28;Dimanche;Zone FIMU;Français;Resident;14 jours;Periode normale;46429
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;4972
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;9552
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13995
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16096
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;20362
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;23695
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25830
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27463
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;30520
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;33492
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;36080
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;38319
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;40821
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;42589
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;253
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;445
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;670
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;872
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1030
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1177
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1281
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1355
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1434
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1555
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1618
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1763
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1869
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1959
2017-05-29;Lundi;Zone FIMU;Français;Resident;01 jours;Periode normale;14201
2017-05-29;Lundi;Zone FIMU;Français;Resident;02 jours;Periode normale;17122
2017-05-29;Lundi;Zone FIMU;Français;Resident;03 jours;Periode normale;21335
2017-05-29;Lundi;Zone FIMU;Français;Resident;04 jours;Periode normale;24882
2017-05-29;Lundi;Zone FIMU;Français;Resident;05 jours;Periode normale;26217
2017-05-29;Lundi;Zone FIMU;Français;Resident;06 jours;Periode normale;29520
2017-05-29;Lundi;Zone FIMU;Français;Resident;07 jours;Periode normale;32750
2017-05-29;Lundi;Zone FIMU;Français;Resident;08 jours;Periode normale;34729
2017-05-29;Lundi;Zone FIMU;Français;Resident;09 jours;Periode normale;35751
2017-05-29;Lundi;Zone FIMU;Français;Resident;10 jours;Periode normale;38065
2017-05-29;Lundi;Zone FIMU;Français;Resident;11 jours;Periode normale;40194
2017-05-29;Lundi;Zone FIMU;Français;Resident;12 jours;Periode normale;42228
2017-05-29;Lundi;Zone FIMU;Français;Resident;13 jours;Periode normale;44060
2017-05-29;Lundi;Zone FIMU;Français;Resident;14 jours;Periode normale;46006
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;6601
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;9515
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13701
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;17626
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;19656
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;22937
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25808
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;27753
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;29333
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;32328
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;35100
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;37565
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;39686
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;42082
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;273
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;405
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;590
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;816
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1013
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1170
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1302
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1407
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1479
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1558
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1677
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1740
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1878
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1977
2017-05-30;Mardi;Zone FIMU;Français;Resident;01 jours;Periode normale;15410
2017-05-30;Mardi;Zone FIMU;Français;Resident;02 jours;Periode normale;20142
2017-05-30;Mardi;Zone FIMU;Français;Resident;03 jours;Periode normale;22476
2017-05-30;Mardi;Zone FIMU;Français;Resident;04 jours;Periode normale;25973
2017-05-30;Mardi;Zone FIMU;Français;Resident;05 jours;Periode normale;29046
2017-05-30;Mardi;Zone FIMU;Français;Resident;06 jours;Periode normale;30150
2017-05-30;Mardi;Zone FIMU;Français;Resident;07 jours;Periode normale;32887
2017-05-30;Mardi;Zone FIMU;Français;Resident;08 jours;Periode normale;35705
2017-05-30;Mardi;Zone FIMU;Français;Resident;09 jours;Periode normale;37477
2017-05-30;Mardi;Zone FIMU;Français;Resident;10 jours;Periode normale;38453
2017-05-30;Mardi;Zone FIMU;Français;Resident;11 jours;Periode normale;40561
2017-05-30;Mardi;Zone FIMU;Français;Resident;12 jours;Periode normale;42448
2017-05-30;Mardi;Zone FIMU;Français;Resident;13 jours;Periode normale;44361
2017-05-30;Mardi;Zone FIMU;Français;Resident;14 jours;Periode normale;46081
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8121
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;10773
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13461
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;17478
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;21185
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;23124
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;26166
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;28651
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;30466
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;32009
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;34973
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;37695
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;40114
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;42158
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;248
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;397
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;514
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;689
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;914
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1106
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1264
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1393
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1498
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1570
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1649
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1768
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1831
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1966
2017-05-31;Mercredi;Zone FIMU;Français;Resident;01 jours;Periode normale;15356
2017-05-31;Mercredi;Zone FIMU;Français;Resident;02 jours;Periode normale;21110
2017-05-31;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;24639
2017-05-31;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;26617
2017-05-31;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;29704
2017-05-31;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;32356
2017-05-31;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;33424
2017-05-31;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;35564
2017-05-31;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;38099
2017-05-31;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;39705
2017-05-31;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;40584
2017-05-31;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;42572
2017-05-31;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;44253
2017-05-31;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;46086
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7604
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;11768
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;13959
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;16579
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;20379
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;23929
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;25835
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;28590
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;30875
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;32557
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;34084
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;37023
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;39648
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;41995
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;289
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;429
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;541
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;661
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;831
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;1054
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;1243
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;1401
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;1515
