Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;01 jours;Periode normale;1883
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;02 jours;Periode normale;2467
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;03 jours;Periode normale;2995
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;04 jours;Periode normale;3184
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;05 jours;Periode normale;3827
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;06 jours;Periode normale;4141
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;07 jours;Periode normale;4434
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;08 jours;Periode normale;4656
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;09 jours;Periode normale;4881
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;10 jours;Periode normale;5315
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;11 jours;Periode normale;5931
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;12 jours;Periode normale;6188
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;13 jours;Periode normale;6422
2017-06-14;Mercredi;Zone FIMU;25-34;Resident;14 jours;Periode normale;6543
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;984
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;1574
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;1957
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;2241
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;2769
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;3149
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;3492
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;3788
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;4048
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;5117
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;6995
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;7607
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;7892
2017-06-14;Mercredi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;8160
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;01 jours;Periode normale;2151
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;02 jours;Periode normale;2868
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;03 jours;Periode normale;3276
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;04 jours;Periode normale;3478
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;05 jours;Periode normale;4007
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;06 jours;Periode normale;4380
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;07 jours;Periode normale;4675
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;08 jours;Periode normale;4971
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;09 jours;Periode normale;5190
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;10 jours;Periode normale;5568
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;11 jours;Periode normale;6247
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;12 jours;Periode normale;6430
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;13 jours;Periode normale;6665
2017-06-14;Mercredi;Zone FIMU;35-44;Resident;14 jours;Periode normale;6843
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1055
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1575
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;1909
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;2410
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;2908
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;3205
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;3548
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;3846
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;4061
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;4959
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;6709
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;7379
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;7691
2017-06-14;Mercredi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;7937
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;01 jours;Periode normale;2231
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;02 jours;Periode normale;3076
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3509
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;04 jours;Periode normale;3658
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;05 jours;Periode normale;4249
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;06 jours;Periode normale;4731
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;07 jours;Periode normale;5084
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;08 jours;Periode normale;5393
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;09 jours;Periode normale;5705
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;10 jours;Periode normale;6192
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;11 jours;Periode normale;6806
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;12 jours;Periode normale;7102
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;13 jours;Periode normale;7376
2017-06-14;Mercredi;Zone FIMU;45-54;Resident;14 jours;Periode normale;7498
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1029
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1646
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2031
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;2375
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;2964
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;3387
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;3782
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;4122
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;4350
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;5424
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;7492
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;8200
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;8558
2017-06-14;Mercredi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;8815
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;01 jours;Periode normale;2137
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;02 jours;Periode normale;2889
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;03 jours;Periode normale;3296
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;04 jours;Periode normale;3486
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;05 jours;Periode normale;4158
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;06 jours;Periode normale;4659
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;07 jours;Periode normale;4980
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;08 jours;Periode normale;5362
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;09 jours;Periode normale;5629
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;10 jours;Periode normale;6028
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;11 jours;Periode normale;6648
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;12 jours;Periode normale;6903
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;13 jours;Periode normale;7148
2017-06-14;Mercredi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7300
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;933
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1430
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;1787
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;2088
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;2611
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;3016
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;3492
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;3771
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;4041
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;5193
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;6999
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;7615
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;7896
2017-06-14;Mercredi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;8137
2017-06-14;Mercredi;Zone FIMU;<18;Resident;01 jours;Periode normale;3150
2017-06-14;Mercredi;Zone FIMU;<18;Resident;02 jours;Periode normale;4282
2017-06-14;Mercredi;Zone FIMU;<18;Resident;03 jours;Periode normale;4956
2017-06-14;Mercredi;Zone FIMU;<18;Resident;04 jours;Periode normale;5250
2017-06-14;Mercredi;Zone FIMU;<18;Resident;05 jours;Periode normale;6137
2017-06-14;Mercredi;Zone FIMU;<18;Resident;06 jours;Periode normale;6791
2017-06-14;Mercredi;Zone FIMU;<18;Resident;07 jours;Periode normale;7333
2017-06-14;Mercredi;Zone FIMU;<18;Resident;08 jours;Periode normale;7784
2017-06-14;Mercredi;Zone FIMU;<18;Resident;09 jours;Periode normale;8196
2017-06-14;Mercredi;Zone FIMU;<18;Resident;10 jours;Periode normale;8838
2017-06-14;Mercredi;Zone FIMU;<18;Resident;11 jours;Periode normale;9772
2017-06-14;Mercredi;Zone FIMU;<18;Resident;12 jours;Periode normale;10141
2017-06-14;Mercredi;Zone FIMU;<18;Resident;13 jours;Periode normale;10510
2017-06-14;Mercredi;Zone FIMU;<18;Resident;14 jours;Periode normale;10768
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1400
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;2209
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;2727
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;3213
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;3977
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;4528
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;5119
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;5574
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;5943
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;7381
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;9921
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;10766
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;11206
2017-06-14;Mercredi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;11588
2017-06-14;Mercredi;Zone FIMU;>65;Resident;01 jours;Periode normale;2766
2017-06-14;Mercredi;Zone FIMU;>65;Resident;02 jours;Periode normale;3873
2017-06-14;Mercredi;Zone FIMU;>65;Resident;03 jours;Periode normale;4511
2017-06-14;Mercredi;Zone FIMU;>65;Resident;04 jours;Periode normale;4827
2017-06-14;Mercredi;Zone FIMU;>65;Resident;05 jours;Periode normale;5530
2017-06-14;Mercredi;Zone FIMU;>65;Resident;06 jours;Periode normale;6190
2017-06-14;Mercredi;Zone FIMU;>65;Resident;07 jours;Periode normale;6824
2017-06-14;Mercredi;Zone FIMU;>65;Resident;08 jours;Periode normale;7222
2017-06-14;Mercredi;Zone FIMU;>65;Resident;09 jours;Periode normale;7678
2017-06-14;Mercredi;Zone FIMU;>65;Resident;10 jours;Periode normale;8257
2017-06-14;Mercredi;Zone FIMU;>65;Resident;11 jours;Periode normale;9051
2017-06-14;Mercredi;Zone FIMU;>65;Resident;12 jours;Periode normale;9363
2017-06-14;Mercredi;Zone FIMU;>65;Resident;13 jours;Periode normale;9683
2017-06-14;Mercredi;Zone FIMU;>65;Resident;14 jours;Periode normale;10046
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;983
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;1663
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;2090
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;2433
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;3074
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;3581
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;4152
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;4570
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;4934
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;6046
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;7910
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;8418
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;8788
2017-06-14;Mercredi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;9166
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;01 jours;Periode normale;1496
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;02 jours;Periode normale;2042
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;03 jours;Periode normale;2403
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;04 jours;Periode normale;2630
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;05 jours;Periode normale;2746
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;06 jours;Periode normale;3136
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;07 jours;Periode normale;3389
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;08 jours;Periode normale;3611
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;09 jours;Periode normale;3797
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;10 jours;Periode normale;3963
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;11 jours;Periode normale;4250
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;12 jours;Periode normale;4633
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;13 jours;Periode normale;4798
2017-06-15;Jeudi;Zone FIMU;18-24;Resident;14 jours;Periode normale;4960
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;741
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;1147
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;1493
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;1730
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;1967
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;2351
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;2616
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;2903
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;3141
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;3319
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;3951
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;5061
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;5458
2017-06-15;Jeudi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;5680
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;01 jours;Periode normale;1833
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;02 jours;Periode normale;2655
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;03 jours;Periode normale;3052
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;04 jours;Periode normale;3462
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;05 jours;Periode normale;3625
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;06 jours;Periode normale;4201
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;07 jours;Periode normale;4455
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;08 jours;Periode normale;4710
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;09 jours;Periode normale;4919
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;10 jours;Periode normale;5136
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;11 jours;Periode normale;5547
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;12 jours;Periode normale;6115
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;13 jours;Periode normale;6334
2017-06-15;Jeudi;Zone FIMU;25-34;Resident;14 jours;Periode normale;6560
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;880
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;1436
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;1936
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;2291
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;2569
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;3086
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;3417
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;3738
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;4025
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;4285
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;5338
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;7214
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;7817
2017-06-15;Jeudi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;8098
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;01 jours;Periode normale;2035
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;02 jours;Periode normale;2872
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;03 jours;Periode normale;3325
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;04 jours;Periode normale;3666
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;05 jours;Periode normale;3846
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;06 jours;Periode normale;4302
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;07 jours;Periode normale;4643
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;08 jours;Periode normale;4905
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;09 jours;Periode normale;5188
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;10 jours;Periode normale;5390
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;11 jours;Periode normale;5757
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;12 jours;Periode normale;6404
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;13 jours;Periode normale;6566
2017-06-15;Jeudi;Zone FIMU;35-44;Resident;14 jours;Periode normale;6793
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1024
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1535
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;1953
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;2259
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;2745
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;3228
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;3517
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;3824
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;4113
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;4328
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;5210
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;6958
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;7618
2017-06-15;Jeudi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;7927
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;01 jours;Periode normale;2310
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;02 jours;Periode normale;3110
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3663
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;04 jours;Periode normale;4008
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;05 jours;Periode normale;4126
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;06 jours;Periode normale;4680
2017-06-15;Jeudi;Zone FIMU;45-54;Resident;07 jours;Periode normale;5110
