Date;JourDeLaSemaine;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-06-03;Vendredi;Visiteur;8J;Touriste Etranger;All-FIMU;4650
2016-06-03;Vendredi;Visiteur;9J;Résident ;All-FIMU;38047
2016-06-03;Vendredi;Visiteur;9J;Touriste Français;All-FIMU;16161
2016-06-03;Vendredi;Visiteur;9J;Touriste Etranger;All-FIMU;5311
2016-06-03;Vendredi;Visiteur;10J;Résident ;All-FIMU;40310
2016-06-03;Vendredi;Visiteur;10J;Touriste Français;All-FIMU;17159
2016-06-03;Vendredi;Visiteur;10J;Touriste Etranger;All-FIMU;5738
2016-06-03;Vendredi;Visiteur;11J;Résident ;All-FIMU;42009
2016-06-03;Vendredi;Visiteur;11J;Touriste Français;All-FIMU;18273
2016-06-03;Vendredi;Visiteur;11J;Touriste Etranger;All-FIMU;6096
2016-06-03;Vendredi;Visiteur;12J;Résident ;All-FIMU;43177
2016-06-03;Vendredi;Visiteur;12J;Touriste Français;All-FIMU;19128
2016-06-03;Vendredi;Visiteur;12J;Touriste Etranger;All-FIMU;6809
2016-06-03;Vendredi;Visiteur;13J;Résident ;All-FIMU;43914
2016-06-03;Vendredi;Visiteur;13J;Touriste Français;All-FIMU;19752
2016-06-03;Vendredi;Visiteur;13J;Touriste Etranger;All-FIMU;6809
2016-06-03;Vendredi;Visiteur;14J;Résident ;All-FIMU;45829
2016-06-03;Vendredi;Visiteur;14J;Touriste Français;All-FIMU;21631
2016-06-03;Vendredi;Visiteur;14J;Touriste Etranger;All-FIMU;7328
2016-06-04;Samedi;Visiteur;1J;Résident ;All-FIMU;11543
2016-06-04;Samedi;Visiteur;1J;Touriste Français;All-FIMU;3936
2016-06-04;Samedi;Visiteur;1J;Touriste Etranger;All-FIMU;1417
2016-06-04;Samedi;Visiteur;2J;Résident ;All-FIMU;19009
2016-06-04;Samedi;Visiteur;2J;Touriste Français;All-FIMU;6766
2016-06-04;Samedi;Visiteur;2J;Touriste Etranger;All-FIMU;2167
2016-06-04;Samedi;Visiteur;3J;Résident ;All-FIMU;23219
2016-06-04;Samedi;Visiteur;3J;Touriste Français;All-FIMU;8607
2016-06-04;Samedi;Visiteur;3J;Touriste Etranger;All-FIMU;2696
2016-06-04;Samedi;Visiteur;4J;Résident ;All-FIMU;26814
2016-06-04;Samedi;Visiteur;4J;Touriste Français;All-FIMU;10092
2016-06-04;Samedi;Visiteur;4J;Touriste Etranger;All-FIMU;3202
2016-06-04;Samedi;Visiteur;5J;Résident ;All-FIMU;29406
2016-06-04;Samedi;Visiteur;5J;Touriste Français;All-FIMU;11183
2016-06-04;Samedi;Visiteur;5J;Touriste Etranger;All-FIMU;3518
2016-06-04;Samedi;Visiteur;6J;Résident ;All-FIMU;31280
2016-06-04;Samedi;Visiteur;6J;Touriste Français;All-FIMU;12101
2016-06-04;Samedi;Visiteur;6J;Touriste Etranger;All-FIMU;3775
2016-06-04;Samedi;Visiteur;7J;Résident ;All-FIMU;32489
2016-06-04;Samedi;Visiteur;7J;Touriste Français;All-FIMU;13245
2016-06-04;Samedi;Visiteur;7J;Touriste Etranger;All-FIMU;4188
2016-06-04;Samedi;Visiteur;8J;Résident ;All-FIMU;35131
2016-06-04;Samedi;Visiteur;8J;Touriste Français;All-FIMU;15693
2016-06-04;Samedi;Visiteur;8J;Touriste Etranger;All-FIMU;5035
2016-06-04;Samedi;Visiteur;9J;Résident ;All-FIMU;38009
2016-06-04;Samedi;Visiteur;9J;Touriste Français;All-FIMU;17205
2016-06-04;Samedi;Visiteur;9J;Touriste Etranger;All-FIMU;5610
2016-06-04;Samedi;Visiteur;10J;Résident ;All-FIMU;40263
2016-06-04;Samedi;Visiteur;10J;Touriste Français;All-FIMU;18528
2016-06-04;Samedi;Visiteur;10J;Touriste Etranger;All-FIMU;6269
2016-06-04;Samedi;Visiteur;11J;Résident ;All-FIMU;42413
2016-06-04;Samedi;Visiteur;11J;Touriste Français;All-FIMU;19482
2016-06-04;Samedi;Visiteur;11J;Touriste Etranger;All-FIMU;6676
2016-06-04;Samedi;Visiteur;12J;Résident ;All-FIMU;43981
2016-06-04;Samedi;Visiteur;12J;Touriste Français;All-FIMU;20575
2016-06-04;Samedi;Visiteur;12J;Touriste Etranger;All-FIMU;7359
2016-06-04;Samedi;Visiteur;13J;Résident ;All-FIMU;45097
2016-06-04;Samedi;Visiteur;13J;Touriste Français;All-FIMU;21424
2016-06-04;Samedi;Visiteur;13J;Touriste Etranger;All-FIMU;7359
2016-06-04;Samedi;Visiteur;14J;Résident ;All-FIMU;45804
2016-06-04;Samedi;Visiteur;14J;Touriste Français;All-FIMU;22009
2016-06-04;Samedi;Visiteur;14J;Touriste Etranger;All-FIMU;7731
2016-06-05;Dimanche;Visiteur;1J;Résident ;All-FIMU;8022
2016-06-05;Dimanche;Visiteur;1J;Touriste Français;All-FIMU;2568
2016-06-05;Dimanche;Visiteur;1J;Touriste Etranger;All-FIMU;1031
2016-06-05;Dimanche;Visiteur;2J;Résident ;All-FIMU;14261
2016-06-05;Dimanche;Visiteur;2J;Touriste Français;All-FIMU;5578
2016-06-05;Dimanche;Visiteur;2J;Touriste Etranger;All-FIMU;2089
2016-06-05;Dimanche;Visiteur;3J;Résident ;All-FIMU;20961
2016-06-05;Dimanche;Visiteur;3J;Touriste Français;All-FIMU;8189
2016-06-05;Dimanche;Visiteur;3J;Touriste Etranger;All-FIMU;2803
2016-06-05;Dimanche;Visiteur;4J;Résident ;All-FIMU;24926
2016-06-05;Dimanche;Visiteur;4J;Touriste Français;All-FIMU;9990
2016-06-05;Dimanche;Visiteur;4J;Touriste Etranger;All-FIMU;3312
2016-06-05;Dimanche;Visiteur;5J;Résident ;All-FIMU;28297
2016-06-05;Dimanche;Visiteur;5J;Touriste Français;All-FIMU;11461
2016-06-05;Dimanche;Visiteur;5J;Touriste Etranger;All-FIMU;3815
2016-06-05;Dimanche;Visiteur;6J;Résident ;All-FIMU;30705
2016-06-05;Dimanche;Visiteur;6J;Touriste Français;All-FIMU;12523
2016-06-05;Dimanche;Visiteur;6J;Touriste Etranger;All-FIMU;4130
2016-06-05;Dimanche;Visiteur;7J;Résident ;All-FIMU;32508
2016-06-05;Dimanche;Visiteur;7J;Touriste Français;All-FIMU;13411
2016-06-05;Dimanche;Visiteur;7J;Touriste Etranger;All-FIMU;4376
2016-06-05;Dimanche;Visiteur;8J;Résident ;All-FIMU;33625
2016-06-05;Dimanche;Visiteur;8J;Touriste Français;All-FIMU;14517
2016-06-05;Dimanche;Visiteur;8J;Touriste Etranger;All-FIMU;4787
2016-06-05;Dimanche;Visiteur;9J;Résident ;All-FIMU;36135
2016-06-05;Dimanche;Visiteur;9J;Touriste Français;All-FIMU;16952
2016-06-05;Dimanche;Visiteur;9J;Touriste Etranger;All-FIMU;5624
2016-06-05;Dimanche;Visiteur;10J;Résident ;All-FIMU;38911
2016-06-05;Dimanche;Visiteur;10J;Touriste Français;All-FIMU;18432
2016-06-05;Dimanche;Visiteur;10J;Touriste Etranger;All-FIMU;6201
2016-06-05;Dimanche;Visiteur;11J;Résident ;All-FIMU;41145
2016-06-05;Dimanche;Visiteur;11J;Touriste Français;All-FIMU;19757
2016-06-05;Dimanche;Visiteur;11J;Touriste Etranger;All-FIMU;6857
2016-06-05;Dimanche;Visiteur;12J;Résident ;All-FIMU;43235
2016-06-05;Dimanche;Visiteur;12J;Touriste Français;All-FIMU;20706
2016-06-05;Dimanche;Visiteur;12J;Touriste Etranger;All-FIMU;7622
2016-06-05;Dimanche;Visiteur;13J;Résident ;All-FIMU;44782
2016-06-05;Dimanche;Visiteur;13J;Touriste Français;All-FIMU;21793
2016-06-05;Dimanche;Visiteur;13J;Touriste Etranger;All-FIMU;7622
2016-06-05;Dimanche;Visiteur;14J;Résident ;All-FIMU;45868
2016-06-05;Dimanche;Visiteur;14J;Touriste Français;All-FIMU;22640
2016-06-05;Dimanche;Visiteur;14J;Touriste Etranger;All-FIMU;7944
2016-06-06;Lundi;Visiteur;1J;Résident ;All-FIMU;13838
2016-06-06;Lundi;Visiteur;1J;Touriste Français;All-FIMU;3758
2016-06-06;Lundi;Visiteur;1J;Touriste Etranger;All-FIMU;852
2016-06-06;Lundi;Visiteur;2J;Résident ;All-FIMU;16372
2016-06-06;Lundi;Visiteur;2J;Touriste Français;All-FIMU;5455
2016-06-06;Lundi;Visiteur;2J;Touriste Etranger;All-FIMU;1634
2016-06-06;Lundi;Visiteur;3J;Résident ;All-FIMU;21029
2016-06-06;Lundi;Visiteur;3J;Touriste Français;All-FIMU;8290
2016-06-06;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;2640
2016-06-06;Lundi;Visiteur;4J;Résident ;All-FIMU;25410
2016-06-06;Lundi;Visiteur;4J;Touriste Français;All-FIMU;10197
2016-06-06;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;3306
2016-06-06;Lundi;Visiteur;5J;Résident ;All-FIMU;28497
2016-06-06;Lundi;Visiteur;5J;Touriste Français;All-FIMU;11658
2016-06-06;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;3782
2016-06-06;Lundi;Visiteur;6J;Résident ;All-FIMU;31329
2016-06-06;Lundi;Visiteur;6J;Touriste Français;All-FIMU;12987
2016-06-06;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;4285
2016-06-06;Lundi;Visiteur;7J;Résident ;All-FIMU;33421
2016-06-06;Lundi;Visiteur;7J;Touriste Français;All-FIMU;14015
2016-06-06;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;4590
2016-06-06;Lundi;Visiteur;8J;Résident ;All-FIMU;34940
2016-06-06;Lundi;Visiteur;8J;Touriste Français;All-FIMU;14834
2016-06-06;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;4836
2016-06-06;Lundi;Visiteur;9J;Résident ;All-FIMU;35996
2016-06-06;Lundi;Visiteur;9J;Touriste Français;All-FIMU;15929
2016-06-06;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;5238
2016-06-06;Lundi;Visiteur;10J;Résident ;All-FIMU;38417
2016-06-06;Lundi;Visiteur;10J;Touriste Français;All-FIMU;18352
2016-06-06;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;6071
2016-06-06;Lundi;Visiteur;11J;Résident ;All-FIMU;40992
2016-06-06;Lundi;Visiteur;11J;Touriste Français;All-FIMU;19787
2016-06-06;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;6639
2016-06-06;Lundi;Visiteur;12J;Résident ;All-FIMU;43054
2016-06-06;Lundi;Visiteur;12J;Touriste Français;All-FIMU;21088
2016-06-06;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;7685
2016-06-06;Lundi;Visiteur;13J;Résident ;All-FIMU;45034
2016-06-06;Lundi;Visiteur;13J;Touriste Français;All-FIMU;22010
2016-06-06;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;7685
2016-06-06;Lundi;Visiteur;14J;Résident ;All-FIMU;46501
2016-06-06;Lundi;Visiteur;14J;Touriste Français;All-FIMU;23062
2016-06-06;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;8037
2016-06-07;Mardi;Visiteur;1J;Résident ;All-FIMU;13726
2016-06-07;Mardi;Visiteur;1J;Touriste Français;All-FIMU;3731
2016-06-07;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;899
2016-06-07;Mardi;Visiteur;2J;Résident ;All-FIMU;18999
2016-06-07;Mardi;Visiteur;2J;Touriste Français;All-FIMU;5565
2016-06-07;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;1438
2016-06-07;Mardi;Visiteur;3J;Résident ;All-FIMU;20928
2016-06-07;Mardi;Visiteur;3J;Touriste Français;All-FIMU;7164
2016-06-07;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;2193
2016-06-07;Mardi;Visiteur;4J;Résident ;All-FIMU;24827
2016-06-07;Mardi;Visiteur;4J;Touriste Français;All-FIMU;9882
2016-06-07;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;3120
2016-06-07;Mardi;Visiteur;5J;Résident ;All-FIMU;28438
2016-06-07;Mardi;Visiteur;5J;Touriste Français;All-FIMU;11536
2016-06-07;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;3692
2016-06-07;Mardi;Visiteur;6J;Résident ;All-FIMU;31208
2016-06-07;Mardi;Visiteur;6J;Touriste Français;All-FIMU;12861
2016-06-07;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;4144
2016-06-07;Mardi;Visiteur;7J;Résident ;All-FIMU;33711
2016-06-07;Mardi;Visiteur;7J;Touriste Français;All-FIMU;14146
2016-06-07;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;4629
2016-06-07;Mardi;Visiteur;8J;Résident ;All-FIMU;35609
2016-06-07;Mardi;Visiteur;8J;Touriste Français;All-FIMU;15119
2016-06-07;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;4928
2016-06-07;Mardi;Visiteur;9J;Résident ;All-FIMU;37025
2016-06-07;Mardi;Visiteur;9J;Touriste Français;All-FIMU;15902
2016-06-07;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;5176
2016-06-07;Mardi;Visiteur;10J;Résident ;All-FIMU;38030
2016-06-07;Mardi;Visiteur;10J;Touriste Français;All-FIMU;17000
2016-06-07;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;5582
2016-06-07;Mardi;Visiteur;11J;Résident ;All-FIMU;40318
2016-06-07;Mardi;Visiteur;11J;Touriste Français;All-FIMU;19406
2016-06-07;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;6408
2016-06-07;Mardi;Visiteur;12J;Résident ;All-FIMU;42708
2016-06-07;Mardi;Visiteur;12J;Touriste Français;All-FIMU;20814
2016-06-07;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;7608
2016-06-07;Mardi;Visiteur;13J;Résident ;All-FIMU;44668
2016-06-07;Mardi;Visiteur;13J;Touriste Français;All-FIMU;22084
2016-06-07;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;7608
2016-06-07;Mardi;Visiteur;14J;Résident ;All-FIMU;46566
2016-06-07;Mardi;Visiteur;14J;Touriste Français;All-FIMU;23009
2016-06-07;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;8008
