Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;10736
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Résident ;All-FIMU;29776
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;12719
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Résident ;All-FIMU;33283
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;14430
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Résident ;All-FIMU;35942
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;15974
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Résident ;All-FIMU;38094
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;17209
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Résident ;All-FIMU;39926
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;18192
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Résident ;All-FIMU;41299
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;19076
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Résident ;All-FIMU;42058
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;19942
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Résident ;All-FIMU;43412
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;21353
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Résident ;All-FIMU;45335
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;22854
2016-05-05;Jeudi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;129
2016-05-05;Jeudi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;147
2016-05-05;Jeudi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;268
2016-05-05;Jeudi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;245
2016-05-05;Jeudi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;348
2016-05-05;Jeudi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;330
2016-05-05;Jeudi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;438
2016-05-05;Jeudi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;357
2016-05-05;Jeudi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;458
2016-05-05;Jeudi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;373
2016-05-05;Jeudi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;497
2016-05-05;Jeudi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;417
2016-05-05;Jeudi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;537
2016-05-05;Jeudi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;479
2016-05-05;Jeudi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;577
2016-05-05;Jeudi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;522
2016-05-05;Jeudi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;607
2016-05-05;Jeudi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;542
2016-05-05;Jeudi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;617
2016-05-05;Jeudi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;555
2016-05-05;Jeudi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;637
2016-05-05;Jeudi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;584
2016-05-05;Jeudi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;657
2016-05-05;Jeudi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;584
2016-05-05;Jeudi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;717
2016-05-05;Jeudi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;626
2016-05-05;Jeudi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;756
2016-05-05;Jeudi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;661
2016-05-05;Jeudi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;1075
2016-05-05;Jeudi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;369
2016-05-05;Jeudi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;1633
2016-05-05;Jeudi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;672
2016-05-05;Jeudi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;1991
2016-05-05;Jeudi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;862
2016-05-05;Jeudi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;2290
2016-05-05;Jeudi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;957
2016-05-05;Jeudi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2400
2016-05-05;Jeudi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;1071
2016-05-05;Jeudi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2689
2016-05-05;Jeudi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;1344
2016-05-05;Jeudi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;2958
2016-05-05;Jeudi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;1574
2016-05-05;Jeudi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;3246
2016-05-05;Jeudi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;1737
2016-05-05;Jeudi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;3456
2016-05-05;Jeudi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;1861
2016-05-05;Jeudi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;3625
2016-05-05;Jeudi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;1981
2016-05-05;Jeudi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;3764
2016-05-05;Jeudi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;2080
2016-05-05;Jeudi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;3854
2016-05-05;Jeudi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;2153
2016-05-05;Jeudi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;4023
2016-05-05;Jeudi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;2356
2016-05-05;Jeudi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;4163
2016-05-05;Jeudi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;2523
2016-05-05;Jeudi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;1464
2016-05-05;Jeudi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;376
2016-05-05;Jeudi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;2609
2016-05-05;Jeudi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;780
2016-05-05;Jeudi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;3475
2016-05-05;Jeudi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;1156
2016-05-05;Jeudi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;3924
2016-05-05;Jeudi;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;1379
2016-05-05;Jeudi;35-44 ans;Visiteur;5J;Résident ;All-FIMU;4153
2016-05-05;Jeudi;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;1617
2016-05-05;Jeudi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;4541
2016-05-05;Jeudi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;1970
2016-05-05;Jeudi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;5029
2016-05-05;Jeudi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;2255
2016-05-05;Jeudi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;5298
2016-05-05;Jeudi;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;2395
2016-05-05;Jeudi;35-44 ans;Visiteur;9J;Résident ;All-FIMU;5597
2016-05-05;Jeudi;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;2553
2016-05-05;Jeudi;35-44 ans;Visiteur;10J;Résident ;All-FIMU;5796
2016-05-05;Jeudi;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;2651
2016-05-05;Jeudi;35-44 ans;Visiteur;11J;Résident ;All-FIMU;5995
2016-05-05;Jeudi;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;2785
2016-05-05;Jeudi;35-44 ans;Visiteur;12J;Résident ;All-FIMU;6105
2016-05-05;Jeudi;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;2966
2016-05-05;Jeudi;35-44 ans;Visiteur;13J;Résident ;All-FIMU;6314
2016-05-05;Jeudi;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;3153
2016-05-05;Jeudi;35-44 ans;Visiteur;14J;Résident ;All-FIMU;6603
2016-05-05;Jeudi;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;3368
2016-05-05;Jeudi;45-54 ans;Visiteur;1J;Résident ;All-FIMU;1782
2016-05-05;Jeudi;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;687
2016-05-05;Jeudi;45-54 ans;Visiteur;2J;Résident ;All-FIMU;3505
2016-05-05;Jeudi;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;1373
2016-05-05;Jeudi;45-54 ans;Visiteur;3J;Résident ;All-FIMU;4930
2016-05-05;Jeudi;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;1932
2016-05-05;Jeudi;45-54 ans;Visiteur;4J;Résident ;All-FIMU;5587
2016-05-05;Jeudi;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;2215
2016-05-05;Jeudi;45-54 ans;Visiteur;5J;Résident ;All-FIMU;5936
2016-05-05;Jeudi;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;2501
2016-05-05;Jeudi;45-54 ans;Visiteur;6J;Résident ;All-FIMU;6533
2016-05-05;Jeudi;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;2948
2016-05-05;Jeudi;45-54 ans;Visiteur;7J;Résident ;All-FIMU;7330
2016-05-05;Jeudi;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;3307
2016-05-05;Jeudi;45-54 ans;Visiteur;8J;Résident ;All-FIMU;7958
2016-05-05;Jeudi;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;3647
2016-05-05;Jeudi;45-54 ans;Visiteur;9J;Résident ;All-FIMU;8376
2016-05-05;Jeudi;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;3909
2016-05-05;Jeudi;45-54 ans;Visiteur;10J;Résident ;All-FIMU;8794
2016-05-05;Jeudi;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;4133
2016-05-05;Jeudi;45-54 ans;Visiteur;11J;Résident ;All-FIMU;9053
2016-05-05;Jeudi;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;4338
2016-05-05;Jeudi;45-54 ans;Visiteur;12J;Résident ;All-FIMU;9173
2016-05-05;Jeudi;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;4578
2016-05-05;Jeudi;45-54 ans;Visiteur;13J;Résident ;All-FIMU;9511
2016-05-05;Jeudi;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;4926
2016-05-05;Jeudi;45-54 ans;Visiteur;14J;Résident ;All-FIMU;9950
2016-05-05;Jeudi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;5280
2016-05-05;Jeudi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;1563
2016-05-05;Jeudi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;790
2016-05-05;Jeudi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;3226
2016-05-05;Jeudi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;1322
2016-05-05;Jeudi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;4242
2016-05-05;Jeudi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1659
2016-05-05;Jeudi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;4720
2016-05-05;Jeudi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;1901
2016-05-05;Jeudi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;5049
2016-05-05;Jeudi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;2300
2016-05-05;Jeudi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;5617
2016-05-05;Jeudi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;2689
2016-05-05;Jeudi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;6404
2016-05-05;Jeudi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;2978
2016-05-05;Jeudi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;6892
2016-05-05;Jeudi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;3297
2016-05-05;Jeudi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;7350
2016-05-05;Jeudi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;3573
2016-05-05;Jeudi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;7719
2016-05-05;Jeudi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;3834
2016-05-05;Jeudi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;7987
2016-05-05;Jeudi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;3982
2016-05-05;Jeudi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;8107
2016-05-05;Jeudi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;4150
2016-05-05;Jeudi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;8396
2016-05-05;Jeudi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;4456
2016-05-05;Jeudi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;8665
2016-05-05;Jeudi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;4726
2016-05-05;Jeudi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;2699
2016-05-05;Jeudi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;613
2016-05-05;Jeudi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;3824
2016-05-05;Jeudi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;946
2016-05-05;Jeudi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;4959
2016-05-05;Jeudi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;1207
2016-05-05;Jeudi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;5627
2016-05-05;Jeudi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;1429
2016-05-05;Jeudi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;5856
2016-05-05;Jeudi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;1667
2016-05-05;Jeudi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;6394
2016-05-05;Jeudi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;1956
2016-05-05;Jeudi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;7171
2016-05-05;Jeudi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;2255
2016-05-05;Jeudi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;7828
2016-05-05;Jeudi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;2610
2016-05-05;Jeudi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;8276
2016-05-05;Jeudi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;2831
2016-05-05;Jeudi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;8744
2016-05-05;Jeudi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;3029
2016-05-05;Jeudi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;9083
2016-05-05;Jeudi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;3213
2016-05-05;Jeudi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;9332
2016-05-05;Jeudi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;3351
2016-05-05;Jeudi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;9501
2016-05-05;Jeudi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;3530
2016-05-05;Jeudi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;10009
2016-05-05;Jeudi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;3752
2016-05-05;Jeudi;NR;Visiteur;1J;Résident ;All-FIMU;1215
2016-05-05;Jeudi;NR;Visiteur;1J;Touriste Français;All-FIMU;339
2016-05-05;Jeudi;NR;Visiteur;2J;Résident ;All-FIMU;2041
2016-05-05;Jeudi;NR;Visiteur;2J;Touriste Français;All-FIMU;701
2016-05-05;Jeudi;NR;Visiteur;3J;Résident ;All-FIMU;2589
2016-05-05;Jeudi;NR;Visiteur;3J;Touriste Français;All-FIMU;905
2016-05-05;Jeudi;NR;Visiteur;4J;Résident ;All-FIMU;2968
2016-05-05;Jeudi;NR;Visiteur;4J;Touriste Français;All-FIMU;1029
2016-05-05;Jeudi;NR;Visiteur;5J;Résident ;All-FIMU;3117
2016-05-05;Jeudi;NR;Visiteur;5J;Touriste Français;All-FIMU;1207
2016-05-05;Jeudi;NR;Visiteur;6J;Résident ;All-FIMU;3505
2016-05-05;Jeudi;NR;Visiteur;6J;Touriste Français;All-FIMU;1395
2016-05-05;Jeudi;NR;Visiteur;7J;Résident ;All-FIMU;3854
2016-05-05;Jeudi;NR;Visiteur;7J;Touriste Français;All-FIMU;1582
2016-05-05;Jeudi;NR;Visiteur;8J;Résident ;All-FIMU;4143
2016-05-05;Jeudi;NR;Visiteur;8J;Touriste Français;All-FIMU;1766
2016-05-05;Jeudi;NR;Visiteur;9J;Résident ;All-FIMU;4432
2016-05-05;Jeudi;NR;Visiteur;9J;Touriste Français;All-FIMU;1940
2016-05-05;Jeudi;NR;Visiteur;10J;Résident ;All-FIMU;4631
2016-05-05;Jeudi;NR;Visiteur;10J;Touriste Français;All-FIMU;2009
2016-05-05;Jeudi;NR;Visiteur;11J;Résident ;All-FIMU;4780
2016-05-05;Jeudi;NR;Visiteur;11J;Touriste Français;All-FIMU;2094
2016-05-05;Jeudi;NR;Visiteur;12J;Résident ;All-FIMU;4830
2016-05-05;Jeudi;NR;Visiteur;12J;Touriste Français;All-FIMU;2160
2016-05-05;Jeudi;NR;Visiteur;13J;Résident ;All-FIMU;4950
2016-05-05;Jeudi;NR;Visiteur;13J;Touriste Français;All-FIMU;2306
2016-05-05;Jeudi;NR;Visiteur;14J;Résident ;All-FIMU;5189
2016-05-05;Jeudi;NR;Visiteur;14J;Touriste Français;All-FIMU;2544
2016-05-06;Vendredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;12749
2016-05-06;Vendredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;4167
2016-05-06;Vendredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;16698
2016-05-06;Vendredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;6341
2016-05-06;Vendredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;22022
2016-05-06;Vendredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;8710
2016-05-06;Vendredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;26728
2016-05-06;Vendredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;10585
2016-05-06;Vendredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;29340
2016-05-06;Vendredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;11754
2016-05-06;Vendredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;30549
2016-05-06;Vendredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;13161
2016-05-06;Vendredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;32991
2016-05-06;Vendredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;15083
2016-05-06;Vendredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;36122
2016-05-06;Vendredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;16728
2016-05-06;Vendredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;38606
2016-05-06;Vendredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;18228
2016-05-06;Vendredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;40580
2016-05-06;Vendredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;19451
2016-05-06;Vendredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;42335
2016-05-06;Vendredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;20423
2016-05-06;Vendredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;43581
2016-05-06;Vendredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;21296
2016-05-06;Vendredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;44241
2016-05-06;Vendredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;22158
2016-05-06;Vendredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;45484
2016-05-06;Vendredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;23512
2016-05-06;Vendredi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;219
2016-05-06;Vendredi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;157
2016-05-06;Vendredi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;249
2016-05-06;Vendredi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;237
2016-05-06;Vendredi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;339
2016-05-06;Vendredi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;322
2016-05-06;Vendredi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;398
2016-05-06;Vendredi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;399
2016-05-06;Vendredi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;488
2016-05-06;Vendredi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;427
2016-05-06;Vendredi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;508
2016-05-06;Vendredi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;443
2016-05-06;Vendredi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;538
2016-05-06;Vendredi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;487
2016-05-06;Vendredi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;568
2016-05-06;Vendredi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;542
2016-05-06;Vendredi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;608
2016-05-06;Vendredi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;585
2016-05-06;Vendredi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;628
2016-05-06;Vendredi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;605
2016-05-06;Vendredi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;638
2016-05-06;Vendredi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;619
2016-05-06;Vendredi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;658
2016-05-06;Vendredi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;647
2016-05-06;Vendredi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;678
2016-05-06;Vendredi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;648
2016-05-06;Vendredi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;737
2016-05-06;Vendredi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;690
2016-05-06;Vendredi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;1196
2016-05-06;Vendredi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;495
2016-05-06;Vendredi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;1675
2016-05-06;Vendredi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;699
2016-05-06;Vendredi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;2123
2016-05-06;Vendredi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;959
2016-05-06;Vendredi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;2462
2016-05-06;Vendredi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;1127
2016-05-06;Vendredi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2712
2016-05-06;Vendredi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;1217
2016-05-06;Vendredi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2781
2016-05-06;Vendredi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;1323
2016-05-06;Vendredi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;3021
2016-05-06;Vendredi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;1597
2016-05-06;Vendredi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;3270
2016-05-06;Vendredi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;1813
2016-05-06;Vendredi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;3519
2016-05-06;Vendredi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;1977
2016-05-06;Vendredi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;3729
2016-05-06;Vendredi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;2101
2016-05-06;Vendredi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;3888
2016-05-06;Vendredi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;2221
2016-05-06;Vendredi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;4018
2016-05-06;Vendredi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;2313
2016-05-06;Vendredi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;4088
2016-05-06;Vendredi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;2387
2016-05-06;Vendredi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;4247
2016-05-06;Vendredi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;2568
2016-05-06;Vendredi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;1984
2016-05-06;Vendredi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;689
2016-05-06;Vendredi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;2582
2016-05-06;Vendredi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;922
2016-05-06;Vendredi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;3449
2016-05-06;Vendredi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;1231
2016-05-06;Vendredi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;4187
2016-05-06;Vendredi;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;1569
2016-05-06;Vendredi;35-44 ans;Visiteur;5J;Résident ;All-FIMU;4556
2016-05-06;Vendredi;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;1773
2016-05-06;Vendredi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;4756
2016-05-06;Vendredi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;2010
2016-05-06;Vendredi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;5075
2016-05-06;Vendredi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;2349
2016-05-06;Vendredi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;5514
