Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-30;Lundi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;147
2016-05-30;Lundi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2341
2016-05-30;Lundi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;557
2016-05-30;Lundi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;419
2016-05-30;Lundi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;98
2016-05-30;Lundi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2494
2016-05-30;Lundi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;367
2016-05-30;Lundi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;459
2016-05-30;Lundi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;91
2016-05-30;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;1482
2016-05-30;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;403
2016-05-30;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;235
2016-05-30;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;91
2016-05-31;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13434
2016-05-31;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3382
2016-05-31;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1982
2016-05-31;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;637
2016-05-31;Mardi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;194
2016-05-31;Mardi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;137
2016-05-31;Mardi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-05-31;Mardi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;27
2016-05-31;Mardi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1032
2016-05-31;Mardi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;360
2016-05-31;Mardi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;102
2016-05-31;Mardi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;55
2016-05-31;Mardi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2014
2016-05-31;Mardi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;519
2016-05-31;Mardi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;317
2016-05-31;Mardi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;90
2016-05-31;Mardi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3047
2016-05-31;Mardi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;873
2016-05-31;Mardi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;409
2016-05-31;Mardi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;181
2016-05-31;Mardi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2587
2016-05-31;Mardi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;714
2016-05-31;Mardi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;368
2016-05-31;Mardi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;132
2016-05-31;Mardi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2924
2016-05-31;Mardi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;346
2016-05-31;Mardi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;460
2016-05-31;Mardi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;76
2016-05-31;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;1636
2016-05-31;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;433
2016-05-31;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;296
2016-05-31;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;76
2016-06-01;Mercredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13546
2016-06-01;Mercredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3552
2016-06-01;Mercredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2053
2016-06-01;Mercredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;510
2016-06-01;Mercredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;173
2016-06-01;Mercredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;125
2016-06-01;Mercredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-01;Mercredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1238
2016-06-01;Mercredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;376
2016-06-01;Mercredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;122
2016-06-01;Mercredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;33
2016-06-01;Mercredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2057
2016-06-01;Mercredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;663
2016-06-01;Mercredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;409
2016-06-01;Mercredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;135
2016-06-01;Mercredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3131
2016-06-01;Mercredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;981
2016-06-01;Mercredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;450
2016-06-01;Mercredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;135
2016-06-01;Mercredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2466
2016-06-01;Mercredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;545
2016-06-01;Mercredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;378
2016-06-01;Mercredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;67
2016-06-01;Mercredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2793
2016-06-01;Mercredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;435
2016-06-01;Mercredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;429
2016-06-01;Mercredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;67
2016-06-01;Mercredi;NR;Visiteur;Journee;Résident ;All-FIMU;1688
2016-06-01;Mercredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;427
2016-06-01;Mercredi;NR;Excursionniste;Journee;Résident ;All-FIMU;235
2016-06-01;Mercredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;60
2016-06-02;Jeudi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13388
2016-06-02;Jeudi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3735
2016-06-02;Jeudi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2217
2016-06-02;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;661
2016-06-02;Jeudi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;174
2016-06-02;Jeudi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;136
2016-06-02;Jeudi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-02;Jeudi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-02;Jeudi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;993
2016-06-02;Jeudi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;403
2016-06-02;Jeudi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;163
2016-06-02;Jeudi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;62
2016-06-02;Jeudi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2190
2016-06-02;Jeudi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;669
2016-06-02;Jeudi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;378
2016-06-02;Jeudi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;117
2016-06-02;Jeudi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3091
2016-06-02;Jeudi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;936
2016-06-02;Jeudi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;501
2016-06-02;Jeudi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;145
2016-06-02;Jeudi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2569
2016-06-02;Jeudi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;778
2016-06-02;Jeudi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;501
2016-06-02;Jeudi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;145
2016-06-02;Jeudi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2723
2016-06-02;Jeudi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;410
2016-06-02;Jeudi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;399
2016-06-02;Jeudi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;110
2016-06-02;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;1648
2016-06-02;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;403
2016-06-02;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;245
2016-06-02;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;62
2016-06-03;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13839
2016-06-03;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3794
2016-06-03;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2166
2016-06-03;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;600
2016-06-03;Vendredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;215
2016-06-03;Vendredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;152
2016-06-03;Vendredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;51
2016-06-03;Vendredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-03;Vendredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1095
2016-06-03;Vendredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;391
2016-06-03;Vendredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;81
2016-06-03;Vendredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;58
2016-06-03;Vendredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2283
2016-06-03;Vendredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;594
2016-06-03;Vendredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;307
2016-06-03;Vendredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;88
2016-06-03;Vendredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3132
2016-06-03;Vendredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1021
2016-06-03;Vendredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;429
2016-06-03;Vendredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;139
2016-06-03;Vendredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2518
2016-06-03;Vendredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;789
2016-06-03;Vendredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;419
2016-06-03;Vendredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;95
2016-06-03;Vendredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2917
2016-06-03;Vendredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;413
2016-06-03;Vendredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;603
2016-06-03;Vendredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;103
2016-06-03;Vendredi;NR;Visiteur;Journee;Résident ;All-FIMU;1679
2016-06-03;Vendredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;434
2016-06-03;Vendredi;NR;Excursionniste;Journee;Résident ;All-FIMU;276
2016-06-03;Vendredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;103
2016-06-04;Samedi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;11540
2016-06-04;Samedi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3932
2016-06-04;Samedi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1736
2016-06-04;Samedi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;591
2016-06-04;Samedi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;184
2016-06-04;Samedi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;158
2016-06-04;Samedi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;40
2016-06-04;Samedi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-04;Samedi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1126
2016-06-04;Samedi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;505
2016-06-04;Samedi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;143
2016-06-04;Samedi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;67
2016-06-04;Samedi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;1843
2016-06-04;Samedi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;534
2016-06-04;Samedi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;337
2016-06-04;Samedi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;54
2016-06-04;Samedi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2406
2016-06-04;Samedi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1003
2016-06-04;Samedi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;286
2016-06-04;Samedi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;155
2016-06-04;Samedi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;1997
2016-06-04;Samedi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;751
2016-06-04;Samedi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;296
2016-06-04;Samedi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;141
2016-06-04;Samedi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2622
2016-06-04;Samedi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;563
2016-06-04;Samedi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;460
2016-06-04;Samedi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;108
2016-06-04;Samedi;NR;Visiteur;Journee;Résident ;All-FIMU;1362
2016-06-04;Samedi;NR;Visiteur;Journee;Touriste Français;All-FIMU;418
2016-06-04;Samedi;NR;Excursionniste;Journee;Résident ;All-FIMU;174
2016-06-04;Samedi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;60
2016-06-05;Dimanche;CUMUL;Visiteur;Journee;Résident ;All-FIMU;8019
2016-06-05;Dimanche;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;2564
2016-06-05;Dimanche;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1204
2016-06-05;Dimanche;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;496
2016-06-05;Dimanche;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;112
2016-06-05;Dimanche;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;93
2016-06-05;Dimanche;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-05;Dimanche;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;32
2016-06-05;Dimanche;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;727
2016-06-05;Dimanche;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;294
2016-06-05;Dimanche;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;30
2016-06-05;Dimanche;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;72
2016-06-05;Dimanche;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;1239
2016-06-05;Dimanche;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;294
2016-06-05;Dimanche;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;235
2016-06-05;Dimanche;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;72
2016-06-05;Dimanche;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;1475
2016-06-05;Dimanche;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;581
2016-06-05;Dimanche;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;194
2016-06-05;Dimanche;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;80
2016-06-05;Dimanche;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;1383
2016-06-05;Dimanche;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;628
2016-06-05;Dimanche;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;214
2016-06-05;Dimanche;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;104
2016-06-05;Dimanche;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2090
2016-06-05;Dimanche;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;333
2016-06-05;Dimanche;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;348
2016-06-05;Dimanche;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;64
2016-06-05;Dimanche;NR;Visiteur;Journee;Résident ;All-FIMU;993
2016-06-05;Dimanche;NR;Visiteur;Journee;Touriste Français;All-FIMU;341
2016-06-05;Dimanche;NR;Excursionniste;Journee;Résident ;All-FIMU;153
2016-06-05;Dimanche;NR;Excursionniste;Journee;Touriste Français;All-FIMU;72
2016-06-06;Lundi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13835
2016-06-06;Lundi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3754
2016-06-06;Lundi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2427
2016-06-06;Lundi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;754
2016-06-06;Lundi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;205
2016-06-06;Lundi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;138
2016-06-06;Lundi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;41
2016-06-06;Lundi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;21
2016-06-06;Lundi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1200
2016-06-06;Lundi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;474
2016-06-06;Lundi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;215
2016-06-06;Lundi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;106
2016-06-06;Lundi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2205
2016-06-06;Lundi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;547
2016-06-06;Lundi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;471
2016-06-06;Lundi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;127
2016-06-06;Lundi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2974
2016-06-06;Lundi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;977
2016-06-06;Lundi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;492
2016-06-06;Lundi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;205
2016-06-06;Lundi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2677
2016-06-06;Lundi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;780
2016-06-06;Lundi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;502
2016-06-06;Lundi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;148
2016-06-06;Lundi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2933
2016-06-06;Lundi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;342
2016-06-06;Lundi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;471
2016-06-06;Lundi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;70
2016-06-06;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;1641
2016-06-06;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;496
2016-06-06;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;235
2016-06-06;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;77
2016-06-07;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;13722
2016-06-07;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3727
2016-06-07;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2182
2016-06-07;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;678
2016-06-07;Mardi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;184
2016-06-07;Mardi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;146
2016-06-07;Mardi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;41
2016-06-07;Mardi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;28
2016-06-07;Mardi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1210
2016-06-07;Mardi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;396
2016-06-07;Mardi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;153
2016-06-07;Mardi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;70
2016-06-07;Mardi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2205
2016-06-07;Mardi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;594
2016-06-07;Mardi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;359
2016-06-07;Mardi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;106
2016-06-07;Mardi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;3118
2016-06-07;Mardi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;969
2016-06-07;Mardi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;512
2016-06-07;Mardi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;184
2016-06-07;Mardi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2728
2016-06-07;Mardi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;697
2016-06-07;Mardi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;420
2016-06-07;Mardi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;92
2016-06-07;Mardi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2698
2016-06-07;Mardi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;433
2016-06-07;Mardi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;451
2016-06-07;Mardi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;92
2016-06-07;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;1579
2016-06-07;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;492
2016-06-07;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;246
2016-06-07;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;106
